a,b,c,d,e,f
,,,162.200000000000,   0.40000,
,,,162.400000000000,   0.80000,
,,,162.600000000000,   0.80000,
,,,162.800000000000,   0.80000,
,,,163.000000000000,   0.80000,
,,,163.200000000000,   0.80000,
,,,163.400000000000,   0.80000,
,,,163.600000000000,   0.80000,
,,,163.800000000000,   0.80000,
,,,164.000000000000,   0.80000,
,,,164.200000000000,   0.80000,
,,,164.400000000000,   0.80000,
,,,164.600000000000,   0.80000,
,,,164.800000000000,   0.80000,
,,,165.000000000000,   0.40000,
,,,165.200000000000,   0.80000,
,,,165.400000000000,   0.80000,
,,,165.600000000000,   0.80000,
,,,165.800000000000,   0.80000,
,,,166.000000000000,   0.80000,
,,,166.200000000000,   0.80000,
,,,166.400000000000,   0.80000,
,,,166.600000000000,   0.80000,
,,,166.800000000000,   0.80000,
,,,167.000000000000,   0.80000,
,,,167.200000000000,   0.80000,
,,,167.400000000000,   0.80000,
,,,167.600000000000,   0.80000,
,,,167.800000000000,   0.80000,
,,,168.000000000000,   0.80000,
,,,168.200000000000,   0.80000,
,,,168.400000000000,   0.80000,
,,,168.600000000000,   0.80000,
,,,168.800000000000,   0.80000,
,,,169.000000000000,   0.40000,
,,,169.200000000000,   0.80000,
,,,169.400000000000,   0.80000,
,,,169.600000000000,   0.80000,
,,,169.800000000000,   0.80000,
,,,170.000000000000,   0.80000,
,,,170.200000000000,   0.40000,
,,,170.400000000000,   0.80000,
,,,170.600000000000,   0.80000,
,,,170.800000000000,   0.80000,
,,,171.000000000000,   0.80000,
,,,171.200000000000,   0.80000,
,,,171.400000000000,   0.80000,
,,,171.600000000000,   0.80000,
,,,171.800000000000,   0.80000,
,,,172.000000000000,   0.80000,
,,,172.200000000000,   0.80000,
,,,172.400000000000,   0.80000,
,,,172.600000000000,   0.40000,
,,,172.800000000000,   0.80000,
,,,173.000000000000,   0.80000,
,,,173.200000000000,   0.80000,
,,,173.400000000000,   0.80000,
,,,173.600000000000,   0.80000,
,,,173.800000000000,   0.80000,
,,,174.000000000000,   0.80000,
,,,174.200000000000,   0.40000,
,,,174.400000000000,   0.80000,
,,,174.600000000000,   0.80000,
,,,174.800000000000,   0.80000,
,,,175.000000000000,   0.80000,
,,,175.200000000000,   0.80000,
,,,175.400000000000,   0.80000,
,,,175.600000000000,   0.80000,
,,,175.800000000000,   0.80000,
,,,176.000000000000,   0.80000,
,,,176.200000000000,   0.80000,
,,,176.400000000000,   0.80000,
,,,176.600000000000,   0.80000,
,,,176.800000000000,   0.80000,
,,,177.000000000000,   0.80000,
,,,177.200000000000,   0.80000,
,,,177.400000000000,   0.80000,
,,,177.600000000000,   0.80000,
,,,177.800000000000,   0.80000,
,,,178.000000000000,   0.80000,
,,,178.200000000000,   0.80000,
,,,178.400000000000,   0.40000,
,,,178.600000000000,   0.40000,
,,,178.800000000000,   0.80000,
,,,179.000000000000,   0.80000,
,,,179.200000000000,   0.80000,
,,,179.400000000000,   0.80000,
,,,179.600000000000,   0.80000,
,,,179.800000000000,   0.80000,
,,,180.000000000000,   0.80000,
,,,180.200000000000,   0.80000,
,,,180.400000000000,   0.80000,
,,,180.600000000000,   0.80000,
,,,180.800000000000,   0.80000,
,,,181.000000000000,   0.80000,
,,,181.200000000000,   0.80000,
,,,181.400000000000,   0.80000,
,,,181.600000000000,   0.80000,
,,,181.800000000000,   0.40000,
,,,182.000000000000,   0.80000,
,,,182.200000000000,   0.40000,
,,,182.400000000000,   0.80000,
,,,182.600000000000,   0.80000,
,,,182.800000000000,   0.40000,
,,,183.000000000000,   0.80000,
,,,183.200000000000,   0.40000,
,,,183.400000000000,   0.80000,
,,,183.600000000000,   0.80000,
,,,183.800000000000,   0.80000,
,,,184.000000000000,   0.80000,
,,,184.200000000000,   0.40000,
,,,184.400000000000,   0.80000,
,,,184.600000000000,   0.80000,
,,,184.800000000000,   0.80000,
,,,185.000000000000,   0.40000,
,,,185.200000000000,   0.80000,
,,,185.400000000000,   0.80000,
,,,185.600000000000,   0.80000,
,,,185.800000000000,   0.80000,
,,,186.000000000000,   0.80000,
,,,186.200000000000,   0.80000,
,,,186.400000000000,   0.40000,
,,,186.600000000000,   0.80000,
,,,186.800000000000,   0.40000,
,,,187.000000000000,   0.80000,
,,,187.200000000000,   0.80000,
,,,187.400000000000,   0.40000,
,,,187.600000000000,   0.80000,
,,,187.800000000000,   0.40000,
,,,188.000000000000,   0.40000,
,,,188.200000000000,   0.80000,
,,,188.400000000000,   0.40000,
,,,188.600000000000,   0.80000,
,,,188.800000000000,   0.40000,
,,,189.000000000000,   0.80000,
,,,189.200000000000,   0.80000,
,,,189.400000000000,   0.80000,
,,,189.600000000000,   0.40000,
,,,189.800000000000,   0.80000,
,,,190.000000000000,   0.80000,
,,,190.200000000000,   0.80000,
,,,190.400000000000,   0.40000,
,,,190.600000000000,   0.80000,
,,,190.800000000000,   0.80000,
,,,191.000000000000,   0.80000,
,,,191.200000000000,   0.80000,
,,,191.400000000000,   0.80000,
,,,191.600000000000,   0.80000,
,,,191.800000000000,   0.80000,
,,,192.000000000000,   0.40000,
,,,192.200000000000,   0.40000,
,,,192.400000000000,   0.80000,
,,,192.600000000000,   0.80000,
,,,192.800000000000,   0.40000,
,,,193.000000000000,   0.40000,
,,,193.200000000000,   0.80000,
,,,193.400000000000,   0.40000,
,,,193.600000000000,   0.80000,
,,,193.800000000000,   0.80000,
,,,194.000000000000,   0.40000,
,,,194.200000000000,   0.40000,
,,,194.400000000000,   0.80000,
,,,194.600000000000,   0.80000,
,,,194.800000000000,   0.80000,
,,,195.000000000000,   0.40000,
,,,195.200000000000,   0.80000,
,,,195.400000000000,   0.80000,
,,,195.600000000000,   0.40000,
,,,195.800000000000,   0.40000,
,,,196.000000000000,   0.80000,
,,,196.200000000000,   0.40000,
,,,196.400000000000,   0.80000,
,,,196.600000000000,   0.40000,
,,,196.800000000000,   0.80000,
,,,197.000000000000,   0.80000,
,,,197.200000000000,   0.80000,
,,,197.400000000000,   0.40000,
,,,197.600000000000,   0.40000,
,,,197.800000000000,   0.40000,
,,,198.000000000000,   0.80000,
,,,198.200000000000,   0.80000,
,,,198.400000000000,   0.40000,
,,,198.600000000000,   0.80000,
,,,198.800000000000,   0.80000,
,,,199.000000000000,   0.80000,
,,,199.200000000000,   0.80000,
,,,199.400000000000,   0.40000,
,,,199.600000000000,   0.80000,
,,,199.800000000000,   0.80000,
,,,200.000000000000,   0.40000,
,,,200.200000000000,   0.80000,
,,,200.400000000000,   0.40000,
,,,200.600000000000,   0.80000,
,,,200.800000000000,   0.40000,
,,,201.000000000000,   0.80000,
,,,201.200000000000,   0.40000,
,,,201.400000000000,   0.40000,
,,,201.600000000000,   0.80000,
,,,201.800000000000,   0.80000,
,,,202.000000000000,   0.40000,
,,,202.200000000000,   0.40000,
,,,202.400000000000,   0.80000,
,,,202.600000000000,   0.40000,
,,,202.800000000000,   0.40000,
,,,203.000000000000,   0.40000,
,,,203.200000000000,   0.40000,
,,,203.400000000000,   0.40000,
,,,203.600000000000,   0.40000,
,,,203.800000000000,   0.40000,
,,,204.000000000000,   0.80000,
,,,204.200000000000,   0.40000,
,,,204.400000000000,   0.80000,
,,,204.600000000000,   0.80000,
,,,204.800000000000,   0.80000,
,,,205.000000000000,   0.40000,
,,,205.200000000000,   0.80000,
,,,205.400000000000,   0.80000,
,,,205.600000000000,   0.40000,
,,,205.800000000000,   0.80000,
,,,206.000000000000,   0.40000,
,,,206.200000000000,   0.40000,
,,,206.400000000000,   0.80000,
,,,206.600000000000,   0.40000,
,,,206.800000000000,   0.40000,
,,,207.000000000000,   0.40000,
,,,207.200000000000,   0.40000,
,,,207.400000000000,   0.80000,
,,,207.600000000000,   0.80000,
,,,207.800000000000,   0.40000,
,,,208.000000000000,   0.80000,
,,,208.200000000000,   0.80000,
,,,208.400000000000,   0.40000,
,,,208.600000000000,   0.40000,
,,,208.800000000000,   0.40000,
,,,209.000000000000,   0.80000,
,,,209.200000000000,   0.80000,
,,,209.400000000000,   0.40000,
,,,209.600000000000,   0.40000,
,,,209.800000000000,   0.40000,
,,,210.000000000000,   0.80000,
,,,210.200000000000,   0.80000,
,,,210.400000000000,   0.80000,
,,,210.600000000000,   0.80000,
,,,210.800000000000,   0.40000,
,,,211.000000000000,   0.80000,
,,,211.200000000000,   0.40000,
,,,211.400000000000,   0.40000,
,,,211.600000000000,   0.80000,
,,,211.800000000000,   0.40000,
,,,212.000000000000,   0.40000,
,,,212.200000000000,   0.80000,
,,,212.400000000000,   0.40000,
,,,212.600000000000,   0.40000,
,,,212.800000000000,   0.40000,
,,,213.000000000000,   0.80000,
,,,213.200000000000,   0.80000,
,,,213.400000000000,   0.40000,
,,,213.600000000000,   0.40000,
,,,213.800000000000,   0.40000,
,,,214.000000000000,   0.40000,
,,,214.200000000000,   0.80000,
,,,214.400000000000,   0.80000,
,,,214.600000000000,   0.40000,
,,,214.800000000000,   0.40000,
,,,215.000000000000,   0.80000,
,,,215.200000000000,   0.40000,
,,,215.400000000000,   0.80000,
,,,215.600000000000,   0.40000,
,,,215.800000000000,   0.40000,
,,,216.000000000000,   0.40000,
,,,216.200000000000,   0.40000,
,,,216.400000000000,   0.40000,
,,,216.600000000000,   0.40000,
,,,216.800000000000,   0.40000,
,,,217.000000000000,   0.40000,
,,,217.200000000000,   0.40000,
,,,217.400000000000,   0.80000,
,,,217.600000000000,   0.40000,
,,,217.800000000000,   0.40000,
,,,218.000000000000,   0.80000,
,,,218.200000000000,   0.40000,
,,,218.400000000000,   0.40000,
,,,218.600000000000,   0.80000,
,,,218.800000000000,   0.40000,
,,,219.000000000000,   0.40000,
,,,219.200000000000,   0.40000,
,,,219.400000000000,   0.80000,
,,,219.600000000000,   0.40000,
,,,219.800000000000,   0.40000,
,,,220.000000000000,   0.40000,
,,,220.200000000000,   0.80000,
,,,220.400000000000,   0.40000,
,,,220.600000000000,   0.80000,
,,,220.800000000000,   0.40000,
,,,221.000000000000,   0.40000,
,,,221.200000000000,   0.80000,
,,,221.400000000000,   0.40000,
,,,221.600000000000,   0.80000,
,,,221.800000000000,   0.40000,
,,,222.000000000000,   0.40000,
,,,222.200000000000,   0.40000,
,,,222.400000000000,   0.40000,
,,,222.600000000000,   0.40000,
,,,222.800000000000,   0.80000,
,,,223.000000000000,   0.40000,
,,,223.200000000000,   0.40000,
,,,223.400000000000,   0.40000,
,,,223.600000000000,   0.40000,
,,,223.800000000000,   0.80000,
,,,224.000000000000,   0.40000,
,,,224.200000000000,   0.40000,
,,,224.400000000000,   0.00000,
,,,224.600000000000,   0.40000,
,,,224.800000000000,   0.40000,
,,,225.000000000000,   0.40000,
,,,225.200000000000,   0.00000,
,,,225.400000000000,   0.40000,
,,,225.600000000000,   0.40000,
,,,225.800000000000,   0.40000,
,,,226.000000000000,   0.80000,
,,,226.200000000000,   0.40000,
,,,226.400000000000,   0.80000,
,,,226.600000000000,   0.40000,
,,,226.800000000000,   0.40000,
,,,227.000000000000,   0.40000,
,,,227.200000000000,   0.80000,
,,,227.400000000000,   0.80000,
,,,227.600000000000,   0.40000,
,,,227.800000000000,   0.40000,
,,,228.000000000000,   0.80000,
,,,228.200000000000,   0.80000,
,,,228.400000000000,   0.40000,
,,,228.600000000000,   0.40000,
,,,228.800000000000,   0.40000,
,,,229.000000000000,   0.40000,
,,,229.200000000000,   0.40000,
,,,229.400000000000,   0.40000,
,,,229.600000000000,   0.80000,
,,,229.800000000000,   0.80000,
,,,230.000000000000,   0.40000,
,,,230.200000000000,   0.80000,
,,,230.400000000000,   0.40000,
,,,230.600000000000,   0.80000,
,,,230.800000000000,   0.40000,
,,,231.000000000000,   0.80000,
,,,231.200000000000,   0.40000,
,,,231.400000000000,   0.80000,
,,,231.600000000000,   0.40000,
,,,231.800000000000,   0.40000,
,,,232.000000000000,   0.40000,
,,,232.200000000000,   0.40000,
,,,232.400000000000,   0.40000,
,,,232.600000000000,   0.40000,
,,,232.800000000000,   0.80000,
,,,233.000000000000,   0.40000,
,,,233.200000000000,   0.40000,
,,,233.400000000000,   0.40000,
,,,233.600000000000,   0.40000,
,,,233.800000000000,   0.80000,
,,,234.000000000000,   0.80000,
,,,234.200000000000,   0.80000,
,,,234.400000000000,   0.80000,
,,,234.600000000000,   0.80000,
,,,234.800000000000,   0.40000,
,,,235.000000000000,   0.40000,
,,,235.200000000000,   0.40000,
,,,235.400000000000,   0.80000,
,,,235.600000000000,   0.80000,
,,,235.800000000000,   0.40000,
,,,236.000000000000,   0.40000,
,,,236.200000000000,   0.40000,
,,,236.400000000000,   0.40000,
,,,236.600000000000,   0.80000,
,,,236.800000000000,   0.80000,
,,,237.000000000000,   0.40000,
,,,237.200000000000,   0.80000,
,,,237.400000000000,   0.40000,
,,,237.600000000000,   0.40000,
,,,237.800000000000,   0.40000,
,,,238.000000000000,   0.80000,
,,,238.200000000000,   0.40000,
,,,238.400000000000,   0.40000,
,,,238.600000000000,   0.40000,
,,,238.800000000000,   0.40000,
,,,239.000000000000,   0.80000,
,,,239.200000000000,   0.40000,
,,,239.400000000000,   0.40000,
,,,239.600000000000,   0.40000,
,,,239.800000000000,   0.40000,
,,,240.000000000000,   0.40000,
,,,240.200000000000,   0.40000,
,,,240.400000000000,   0.40000,
,,,240.600000000000,   0.40000,
,,,240.800000000000,   0.40000,
,,,241.000000000000,   0.80000,
,,,241.200000000000,   0.40000,
,,,241.400000000000,   0.80000,
,,,241.600000000000,   0.40000,
,,,241.800000000000,   0.40000,
,,,242.000000000000,   0.40000,
,,,242.200000000000,   0.40000,
,,,242.400000000000,   0.40000,
,,,242.600000000000,   0.80000,
,,,242.800000000000,   0.40000,
,,,243.000000000000,   0.40000,
,,,243.200000000000,   0.40000,
,,,243.400000000000,   0.80000,
,,,243.600000000000,   0.80000,
,,,243.800000000000,   0.40000,
,,,244.000000000000,   0.40000,
,,,244.200000000000,   0.80000,
,,,244.400000000000,   0.40000,
,,,244.600000000000,   0.40000,
,,,244.800000000000,   0.40000,
,,,245.000000000000,   0.40000,
,,,245.200000000000,   0.40000,
,,,245.400000000000,   0.40000,
,,,245.600000000000,   0.40000,
,,,245.800000000000,   0.40000,
,,,246.000000000000,   0.80000,
,,,246.200000000000,   0.40000,
,,,246.400000000000,   0.40000,
,,,246.600000000000,   0.40000,
,,,246.800000000000,   0.40000,
,,,247.000000000000,   0.80000,
,,,247.200000000000,   0.40000,
,,,247.400000000000,   0.40000,
,,,247.600000000000,   0.80000,
,,,247.800000000000,   0.40000,
,,,248.000000000000,   0.40000,
,,,248.200000000000,   0.80000,
,,,248.400000000000,   0.80000,
,,,248.600000000000,   0.40000,
,,,248.800000000000,   0.40000,
,,,249.000000000000,   0.80000,
,,,249.200000000000,   0.40000,
,,,249.400000000000,   0.80000,
,,,249.600000000000,   0.40000,
,,,249.800000000000,   0.40000,
