time	V(n001)
1.862793739732985e-01	2.199806e+01
1.862793787795013e-01	2.199806e+01
1.862793835857042e-01	2.199806e+01
1.862793883919071e-01	2.199806e+01
1.862793931981100e-01	2.199806e+01
1.862793980043128e-01	2.199806e+01
1.862794028105157e-01	2.199806e+01
1.862794076168316e-01	2.199806e+01
1.862794124231474e-01	2.199806e+01
1.862794172294632e-01	2.199806e+01
1.862794220357791e-01	2.199806e+01
1.862794268420949e-01	2.199806e+01
1.862794316484107e-01	2.199806e+01
1.862794364547266e-01	2.199806e+01
1.862794412611142e-01	2.199806e+01
1.862794460675018e-01	2.199806e+01
1.862794508738894e-01	2.199806e+01
1.862794556802770e-01	2.199806e+01
1.862794604866647e-01	2.199806e+01
1.862794652930523e-01	2.199806e+01
1.862794700994399e-01	2.199806e+01
1.862794749059330e-01	2.199806e+01
1.862794797124261e-01	2.199806e+01
1.862794845189192e-01	2.199806e+01
1.862794893254123e-01	2.199806e+01
1.862794941319054e-01	2.199806e+01
1.862794989383985e-01	2.199806e+01
1.862795037448916e-01	2.199806e+01
1.862795085514838e-01	2.199806e+01
1.862795133580760e-01	2.199806e+01
1.862795181646682e-01	2.199806e+01
1.862795229712604e-01	2.199806e+01
1.862795277778526e-01	2.199806e+01
1.862795325844447e-01	2.199806e+01
1.862795373910369e-01	2.199806e+01
1.862795421977380e-01	2.199806e+01
1.862795470044390e-01	2.199806e+01
1.862795518111400e-01	2.199806e+01
1.862795566178410e-01	2.199806e+01
1.862795614245420e-01	2.199806e+01
1.862795662312430e-01	2.199806e+01
1.862795710379440e-01	2.199806e+01
1.862795758447799e-01	2.199806e+01
1.862795806516159e-01	2.199806e+01
1.862795854584518e-01	2.199806e+01
1.862795902652877e-01	2.199806e+01
1.862795950721236e-01	2.199806e+01
1.862795998789595e-01	2.199806e+01
1.862796046857954e-01	2.199806e+01
1.862796094927520e-01	2.199806e+01
1.862796142997087e-01	2.199806e+01
1.862796191066653e-01	2.199806e+01
1.862796239136219e-01	2.199806e+01
1.862796287205785e-01	2.199806e+01
1.862796335275352e-01	2.199806e+01
1.862796383344918e-01	2.199806e+01
1.862796431416026e-01	2.199806e+01
1.862796479487135e-01	2.199806e+01
1.862796527558243e-01	2.199806e+01
1.862796575629351e-01	2.199806e+01
1.862796623700459e-01	2.199806e+01
1.862796671771568e-01	2.199806e+01
1.862796719842676e-01	2.199806e+01
1.862796767914951e-01	2.199806e+01
1.862796815987226e-01	2.199806e+01
1.862796864059501e-01	2.199806e+01
1.862796912131776e-01	2.199806e+01
1.862796960204051e-01	2.199806e+01
1.862797008276325e-01	2.199806e+01
1.862797056348600e-01	2.199806e+01
1.862797104422505e-01	2.199806e+01
1.862797152496410e-01	2.199806e+01
1.862797200570315e-01	2.199806e+01
1.862797248644220e-01	2.199806e+01
1.862797296718125e-01	2.199806e+01
1.862797344792030e-01	2.199806e+01
1.862797392865934e-01	2.199806e+01
1.862797440941433e-01	2.199806e+01
1.862797489016932e-01	2.199806e+01
1.862797537092430e-01	2.199806e+01
1.862797585167929e-01	2.199806e+01
1.862797633243428e-01	2.199806e+01
1.862797681318927e-01	2.199806e+01
1.862797729394425e-01	2.199806e+01
1.862797777471357e-01	2.199806e+01
1.862797825548288e-01	2.199806e+01
1.862797873625220e-01	2.199806e+01
1.862797921702151e-01	2.199806e+01
1.862797969779083e-01	2.199806e+01
1.862798017856014e-01	2.199806e+01
1.862798065932946e-01	2.199806e+01
1.862798114011993e-01	2.199806e+01
1.862798162091040e-01	2.199806e+01
1.862798210170087e-01	2.199806e+01
1.862798258249133e-01	2.199806e+01
1.862798306328180e-01	2.199806e+01
1.862798354407227e-01	2.199806e+01
1.862798402486274e-01	2.199806e+01
1.862798450566748e-01	2.199806e+01
1.862798498647221e-01	2.199806e+01
1.862798546727694e-01	2.199806e+01
1.862798594808168e-01	2.199806e+01
1.862798642888641e-01	2.199806e+01
1.862798690969114e-01	2.199806e+01
1.862798739049588e-01	2.199806e+01
1.862798787132140e-01	2.199806e+01
1.862798835214692e-01	2.199806e+01
1.862798883297243e-01	2.199806e+01
1.862798931379795e-01	2.199806e+01
1.862798979462347e-01	2.199806e+01
1.862799027544899e-01	2.199806e+01
1.862799075627451e-01	2.199806e+01
1.862799123711891e-01	2.199806e+01
1.862799171796332e-01	2.199806e+01
1.862799219880772e-01	2.199806e+01
1.862799267965212e-01	2.199806e+01
1.862799316049652e-01	2.199806e+01
1.862799364134093e-01	2.199806e+01
1.862799412218533e-01	2.199806e+01
1.862799460305052e-01	2.199806e+01
1.862799508391570e-01	2.199806e+01
1.862799556478089e-01	2.199806e+01
1.862799604564608e-01	2.199806e+01
1.862799652651126e-01	2.199806e+01
1.862799700737645e-01	2.199806e+01
1.862799748824164e-01	2.199806e+01
1.862799796912733e-01	2.199806e+01
1.862799845001303e-01	2.199806e+01
1.862799893089872e-01	2.199806e+01
1.862799941178442e-01	2.199806e+01
1.862799989267011e-01	2.199806e+01
1.862800037355581e-01	2.199806e+01
1.862800085444150e-01	2.199806e+01
1.862800133535109e-01	2.199806e+01
1.862800181626068e-01	2.199806e+01
1.862800229717026e-01	2.199806e+01
1.862800277807984e-01	2.199806e+01
1.862800325898943e-01	2.199806e+01
1.862800373989902e-01	2.199806e+01
1.862800422080860e-01	2.199806e+01
1.862800470173805e-01	2.199806e+01
1.862800518266750e-01	2.199806e+01
1.862800566359695e-01	2.199806e+01
1.862800614452640e-01	2.199806e+01
1.862800662545585e-01	2.199806e+01
1.862800710638530e-01	2.199806e+01
1.862800758731475e-01	2.199806e+01
1.862800806827259e-01	2.199806e+01
1.862800854923043e-01	2.199806e+01
1.862800903018827e-01	2.199806e+01
1.862800951114610e-01	2.199806e+01
1.862800999210394e-01	2.199806e+01
1.862801047306178e-01	2.199806e+01
1.862801095401962e-01	2.199806e+01
1.862801143499903e-01	2.199806e+01
1.862801191597844e-01	2.199806e+01
1.862801239695785e-01	2.199806e+01
1.862801287793726e-01	2.199806e+01
1.862801335891667e-01	2.199806e+01
1.862801383989608e-01	2.199806e+01
1.862801432087549e-01	2.199806e+01
1.862801480188344e-01	2.199806e+01
1.862801528289140e-01	2.199806e+01
1.862801576389936e-01	2.199806e+01
1.862801624490732e-01	2.199806e+01
1.862801672591528e-01	2.199806e+01
1.862801720692324e-01	2.199806e+01
1.862801768793120e-01	2.199806e+01
1.862801816896612e-01	2.199806e+01
1.862801865000104e-01	2.199806e+01
1.862801913103597e-01	2.199806e+01
1.862801961207089e-01	2.199806e+01
1.862802009310581e-01	2.199806e+01
1.862802057414073e-01	2.199806e+01
1.862802105517566e-01	2.199806e+01
1.862802153623535e-01	2.199806e+01
1.862802201729504e-01	2.199806e+01
1.862802249835473e-01	2.199806e+01
1.862802297941442e-01	2.199806e+01
1.862802346047411e-01	2.199806e+01
1.862802394153380e-01	2.199806e+01
1.862802442259349e-01	2.199806e+01
1.862802490368582e-01	2.199806e+01
1.862802538477815e-01	2.199806e+01
1.862802586587048e-01	2.199806e+01
1.862802634696282e-01	2.199806e+01
1.862802682805515e-01	2.199806e+01
1.862802730914748e-01	2.199806e+01
1.862802779023981e-01	2.199806e+01
1.862802827135791e-01	2.199806e+01
1.862802875247601e-01	2.199806e+01
1.862802923359411e-01	2.199806e+01
1.862802971471221e-01	2.199806e+01
1.862803019583031e-01	2.199806e+01
1.862803067694841e-01	2.199806e+01
1.862803115806652e-01	2.199806e+01
1.862803163921818e-01	2.199806e+01
1.862803212036984e-01	2.199806e+01
1.862803260152150e-01	2.199806e+01
1.862803308267316e-01	2.199806e+01
1.862803356382483e-01	2.199806e+01
1.862803404497649e-01	2.199806e+01
1.862803452612815e-01	2.199806e+01
1.862803500730719e-01	2.199806e+01
1.862803548848623e-01	2.199806e+01
1.862803596966526e-01	2.199806e+01
1.862803645084430e-01	2.199806e+01
1.862803693202334e-01	2.199806e+01
1.862803741320238e-01	2.199806e+01
1.862803789438141e-01	2.199806e+01
1.862803837559792e-01	2.199806e+01
1.862803885681442e-01	2.199806e+01
1.862803933803092e-01	2.199806e+01
1.862803981924743e-01	2.199806e+01
1.862804030046394e-01	2.199806e+01
1.862804078168044e-01	2.199806e+01
1.862804126289694e-01	2.199806e+01
1.862804174414505e-01	2.199806e+01
1.862804222539315e-01	2.199806e+01
1.862804270664125e-01	2.199806e+01
1.862804318788935e-01	2.199806e+01
1.862804366913746e-01	2.199806e+01
1.862804415038556e-01	2.199806e+01
1.862804463163366e-01	2.199806e+01
1.862804511291818e-01	2.199806e+01
1.862804559420270e-01	2.199806e+01
1.862804607548722e-01	2.199806e+01
1.862804655677174e-01	2.199806e+01
1.862804703805625e-01	2.199806e+01
1.862804751934077e-01	2.199806e+01
1.862804800062529e-01	2.199806e+01
1.862804848194383e-01	2.199806e+01
1.862804896326237e-01	2.199806e+01
1.862804944458091e-01	2.199806e+01
1.862804992589945e-01	2.199806e+01
1.862805040721799e-01	2.199806e+01
1.862805088853653e-01	2.199806e+01
1.862805136985507e-01	2.199806e+01
1.862805185121038e-01	2.199806e+01
1.862805233256568e-01	2.199806e+01
1.862805281392098e-01	2.199806e+01
1.862805329527628e-01	2.199806e+01
1.862805377663158e-01	2.199806e+01
1.862805425798689e-01	2.199806e+01
1.862805473934219e-01	2.199806e+01
1.862805522073752e-01	2.199806e+01
1.862805570213285e-01	2.199806e+01
1.862805618352818e-01	2.199806e+01
1.862805666492351e-01	2.199806e+01
1.862805714631884e-01	2.199806e+01
1.862805762771417e-01	2.199806e+01
1.862805810910950e-01	2.199806e+01
1.862805859054298e-01	2.199806e+01
1.862805907197646e-01	2.199806e+01
1.862805955340994e-01	2.199806e+01
1.862806003484341e-01	2.199806e+01
1.862806051627689e-01	2.199806e+01
1.862806099771037e-01	2.199806e+01
1.862806147914385e-01	2.199806e+01
1.862806196061651e-01	2.199806e+01
1.862806244208918e-01	2.199806e+01
1.862806292356185e-01	2.199806e+01
1.862806340503451e-01	2.199806e+01
1.862806388650718e-01	2.199806e+01
1.862806436797985e-01	2.199806e+01
1.862806484945251e-01	2.199806e+01
1.862806533096939e-01	2.199806e+01
1.862806581248627e-01	2.199806e+01
1.862806629400315e-01	2.199806e+01
1.862806677552002e-01	2.199806e+01
1.862806725703690e-01	2.199806e+01
1.862806773855378e-01	2.199806e+01
1.862806822007066e-01	2.199806e+01
1.862806870162842e-01	2.199806e+01
1.862806918318618e-01	2.199806e+01
1.862806966474395e-01	2.199806e+01
1.862807014630171e-01	2.199806e+01
1.862807062785947e-01	2.199806e+01
1.862807110941723e-01	2.199806e+01
1.862807159097500e-01	2.199806e+01
1.862807207257695e-01	2.199806e+01
1.862807255417890e-01	2.199806e+01
1.862807303578086e-01	2.199806e+01
1.862807351738281e-01	2.199806e+01
1.862807399898477e-01	2.199806e+01
1.862807448058672e-01	2.199806e+01
1.862807496218868e-01	2.199806e+01
1.862807549284934e-01	2.199806e+01
1.862807602351001e-01	2.199806e+01
1.862807655417067e-01	2.199806e+01
1.862807708483134e-01	2.199806e+01
1.862807761549200e-01	2.199806e+01
1.862807814615267e-01	2.199806e+01
1.862807867681333e-01	2.199806e+01
1.862807915847519e-01	2.199806e+01
1.862807964013705e-01	2.199806e+01
1.862808012179892e-01	2.199806e+01
1.862808060346078e-01	2.199806e+01
1.862808108512264e-01	2.199806e+01
1.862808156678450e-01	2.199806e+01
1.862808204844636e-01	2.199806e+01
1.862808253015758e-01	2.199806e+01
1.862808301186881e-01	2.199806e+01
1.862808349358004e-01	2.199806e+01
1.862808397529127e-01	2.199806e+01
1.862808445700249e-01	2.199806e+01
1.862808493871372e-01	2.199806e+01
1.862808542042495e-01	2.199806e+01
1.862808590218206e-01	2.199806e+01
1.862808638393918e-01	2.199806e+01
1.862808686569629e-01	2.199806e+01
1.862808734745341e-01	2.199806e+01
1.862808782921053e-01	2.199806e+01
1.862808831096764e-01	2.199806e+01
1.862808879272476e-01	2.199806e+01
1.862808927453367e-01	2.199806e+01
1.862808975634259e-01	2.199806e+01
1.862809023815151e-01	2.199806e+01
1.862809071996042e-01	2.199806e+01
1.862809120176934e-01	2.199806e+01
1.862809168357826e-01	2.199806e+01
1.862809216538718e-01	2.199806e+01
1.862809265887495e-01	2.199806e+01
1.862809315236271e-01	2.199806e+01
1.862809364585048e-01	2.199806e+01
1.862809413933825e-01	2.199806e+01
1.862809463282602e-01	2.199806e+01
1.862809512631379e-01	2.199806e+01
1.862809561980156e-01	2.199806e+01
1.862809608317765e-01	2.199806e+01
1.862809654655374e-01	2.199806e+01
1.862809700992982e-01	2.199806e+01
1.862809747330591e-01	2.199806e+01
1.862809793668200e-01	2.199806e+01
1.862809840005809e-01	2.199806e+01
1.862809886343418e-01	2.199806e+01
1.862809934658171e-01	2.199806e+01
1.862809982972924e-01	2.199806e+01
1.862810031287677e-01	2.199806e+01
1.862810079602430e-01	2.199806e+01
1.862810127917183e-01	2.199806e+01
1.862810176231937e-01	2.199806e+01
1.862810224546690e-01	2.199806e+01
1.862810272896919e-01	2.199806e+01
1.862810321247149e-01	2.199806e+01
1.862810369597378e-01	2.199806e+01
1.862810417947608e-01	2.199806e+01
1.862810466297837e-01	2.199806e+01
1.862810514648067e-01	2.199806e+01
1.862810562998296e-01	2.199806e+01
1.862810611370040e-01	2.199806e+01
1.862810659741783e-01	2.199806e+01
1.862810708113527e-01	2.199806e+01
1.862810756485270e-01	2.199806e+01
1.862810804857014e-01	2.199806e+01
1.862810853228757e-01	2.199806e+01
1.862810901600501e-01	2.199806e+01
1.862810950020626e-01	2.199806e+01
1.862810998440750e-01	2.199806e+01
1.862811046860875e-01	2.199806e+01
1.862811095281000e-01	2.199806e+01
1.862811143701125e-01	2.199806e+01
1.862811192121250e-01	2.199806e+01
1.862811240541375e-01	2.199806e+01
1.862811289072950e-01	2.199806e+01
1.862811337604526e-01	2.199806e+01
1.862811386136102e-01	2.199806e+01
1.862811434667678e-01	2.199806e+01
1.862811483199253e-01	2.199806e+01
1.862811531730829e-01	2.199806e+01
1.862811580262405e-01	2.199806e+01
1.862811629087358e-01	2.199806e+01
1.862811677912310e-01	2.199806e+01
1.862811726737263e-01	2.199806e+01
1.862811775562215e-01	2.199806e+01
1.862811824387168e-01	2.199806e+01
1.862811873212120e-01	2.199806e+01
1.862811922037073e-01	2.199806e+01
1.862811968936325e-01	2.199806e+01
1.862812015835576e-01	2.199806e+01
1.862812062734828e-01	2.199806e+01
1.862812109634080e-01	2.199806e+01
1.862812156533331e-01	2.199806e+01
1.862812203432583e-01	2.199806e+01
1.862812250331835e-01	2.199806e+01
1.862812297871299e-01	2.199806e+01
1.862812345410764e-01	2.199806e+01
1.862812392950229e-01	2.199806e+01
1.862812440489693e-01	2.199806e+01
1.862812488029158e-01	2.199806e+01
1.862812535568623e-01	2.199806e+01
1.862812583108087e-01	2.199806e+01
1.862812630717623e-01	2.199806e+01
1.862812678327159e-01	2.199806e+01
1.862812725936695e-01	2.199806e+01
1.862812773546231e-01	2.199806e+01
1.862812821155767e-01	2.199806e+01
1.862812868765303e-01	2.199806e+01
1.862812916374839e-01	2.199806e+01
1.862812966656344e-01	2.199806e+01
1.862813016937848e-01	2.199806e+01
1.862813067219353e-01	2.199806e+01
1.862813117500858e-01	2.199806e+01
1.862813167782363e-01	2.199806e+01
1.862813218063867e-01	2.199806e+01
1.862813268345372e-01	2.199806e+01
1.862813315086969e-01	2.199806e+01
1.862813361828566e-01	2.199806e+01
1.862813408570164e-01	2.199806e+01
1.862813455311761e-01	2.199806e+01
1.862813502053358e-01	2.199806e+01
1.862813548794956e-01	2.199806e+01
1.862813595536553e-01	2.199806e+01
1.862813643069879e-01	2.199806e+01
1.862813690603205e-01	2.199806e+01
1.862813738136531e-01	2.199806e+01
1.862813785669857e-01	2.199806e+01
1.862813833203183e-01	2.199806e+01
1.862813880736509e-01	2.199806e+01
1.862813928269835e-01	2.199806e+01
1.862813975956286e-01	2.199806e+01
1.862814023642737e-01	2.199806e+01
1.862814071329187e-01	2.199806e+01
1.862814119015638e-01	2.199806e+01
1.862814166702089e-01	2.199806e+01
1.862814214388540e-01	2.199806e+01
1.862814262074991e-01	2.199806e+01
1.862814312077069e-01	2.199806e+01
1.862814362079147e-01	2.199806e+01
1.862814412081226e-01	2.199806e+01
1.862814462083304e-01	2.199806e+01
1.862814512085382e-01	2.199806e+01
1.862814562087460e-01	2.199806e+01
1.862814612089539e-01	2.199806e+01
1.862814659386628e-01	2.199806e+01
1.862814706683717e-01	2.199806e+01
1.862814753980807e-01	2.199806e+01
1.862814801277896e-01	2.199806e+01
1.862814848574985e-01	2.199806e+01
1.862814895872074e-01	2.199806e+01
1.862814943169163e-01	2.199806e+01
1.862814990452566e-01	2.199806e+01
1.862815037735968e-01	2.199806e+01
1.862815085019371e-01	2.199806e+01
1.862815132302773e-01	2.199806e+01
1.862815179586176e-01	2.199806e+01
1.862815226869578e-01	2.199806e+01
1.862815274152980e-01	2.199806e+01
1.862815325457460e-01	2.199806e+01
1.862815376761940e-01	2.199806e+01
1.862815428066420e-01	2.199806e+01
1.862815479370900e-01	2.199806e+01
1.862815530675380e-01	2.199806e+01
1.862815581979860e-01	2.199806e+01
1.862815633284340e-01	2.199806e+01
1.862815683024333e-01	2.199806e+01
1.862815732764325e-01	2.199806e+01
1.862815782504318e-01	2.199806e+01
1.862815832244311e-01	2.199806e+01
1.862815881984304e-01	2.199806e+01
1.862815931724296e-01	2.199806e+01
1.862815981464289e-01	2.199806e+01
1.862816050006978e-01	2.199806e+01
1.862816118549666e-01	2.199806e+01
1.862816187092355e-01	2.199806e+01
1.862816255635044e-01	2.199806e+01
1.862816324177732e-01	2.199806e+01
1.862816392720421e-01	2.199806e+01
1.862816461263110e-01	2.199805e+01
1.862816515209066e-01	2.199805e+01
1.862816569155023e-01	2.199805e+01
1.862816623100979e-01	2.199805e+01
1.862816677046936e-01	2.199805e+01
1.862816730992892e-01	2.199805e+01
1.862816784938849e-01	2.199805e+01
1.862816838884805e-01	2.199805e+01
1.862816903025210e-01	2.199805e+01
1.862816967165614e-01	2.199805e+01
1.862817031306018e-01	2.199805e+01
1.862817095446422e-01	2.199805e+01
1.862817159586827e-01	2.199805e+01
1.862817223727231e-01	2.199805e+01
1.862817287867635e-01	2.199805e+01
1.862817338351476e-01	2.199805e+01
1.862817388835317e-01	2.199805e+01
1.862817439319158e-01	2.199805e+01
1.862817489802999e-01	2.199805e+01
1.862817540286840e-01	2.199805e+01
1.862817590770681e-01	2.199805e+01
1.862817641254522e-01	2.199805e+01
1.862817691665914e-01	2.199805e+01
1.862817742077307e-01	2.199805e+01
1.862817792488699e-01	2.199805e+01
1.862817842900091e-01	2.199805e+01
1.862817893311484e-01	2.199805e+01
1.862817943722876e-01	2.199805e+01
1.862817994134268e-01	2.199805e+01
1.862818062813277e-01	2.199805e+01
1.862818131492285e-01	2.199805e+01
1.862818200171293e-01	2.199805e+01
1.862818268850302e-01	2.199805e+01
1.862818337529310e-01	2.199805e+01
1.862818406208319e-01	2.199805e+01
1.862818474887327e-01	2.199805e+01
1.862818528561597e-01	2.199805e+01
1.862818582235866e-01	2.199805e+01
1.862818635910136e-01	2.199805e+01
1.862818689584406e-01	2.199805e+01
1.862818743258676e-01	2.199805e+01
1.862818796932945e-01	2.199805e+01
1.862818850607215e-01	2.199805e+01
1.862818914980579e-01	2.199805e+01
1.862818979353943e-01	2.199805e+01
1.862819043727307e-01	2.199805e+01
1.862819108100670e-01	2.199805e+01
1.862819172474034e-01	2.199805e+01
1.862819236847398e-01	2.199805e+01
1.862819301220762e-01	2.199805e+01
1.862819351242092e-01	2.199805e+01
1.862819401263421e-01	2.199805e+01
1.862819451284751e-01	2.199805e+01
1.862819501306081e-01	2.199805e+01
1.862819551327410e-01	2.199805e+01
1.862819601348740e-01	2.199805e+01
1.862819651370069e-01	2.199805e+01
1.862819702285294e-01	2.199805e+01
1.862819753200519e-01	2.199805e+01
1.862819804115745e-01	2.199805e+01
1.862819855030969e-01	2.199805e+01
1.862819905946194e-01	2.199805e+01
1.862819956861420e-01	2.199805e+01
1.862820007776645e-01	2.199805e+01
1.862820076619214e-01	2.199805e+01
1.862820145461784e-01	2.199805e+01
1.862820214304353e-01	2.199805e+01
1.862820283146923e-01	2.199805e+01
1.862820351989493e-01	2.199805e+01
1.862820420832062e-01	2.199805e+01
1.862820489674632e-01	2.199805e+01
1.862820561504996e-01	2.199805e+01
1.862820633335361e-01	2.199805e+01
1.862820705165725e-01	2.199805e+01
1.862820776996089e-01	2.199805e+01
1.862820848826453e-01	2.199805e+01
1.862820920656817e-01	2.199805e+01
1.862820992487182e-01	2.199805e+01
1.862821043698901e-01	2.199805e+01
1.862821094910620e-01	2.199805e+01
1.862821146122340e-01	2.199805e+01
1.862821197334059e-01	2.199805e+01
1.862821248545778e-01	2.199805e+01
1.862821299757497e-01	2.199805e+01
1.862821350969217e-01	2.199805e+01
1.862821420749792e-01	2.199805e+01
1.862821490530368e-01	2.199805e+01
1.862821560310944e-01	2.199805e+01
1.862821630091519e-01	2.199805e+01
1.862821699872095e-01	2.199805e+01
1.862821769652670e-01	2.199805e+01
1.862821839433246e-01	2.199805e+01
1.862821909001510e-01	2.199805e+01
1.862821978569774e-01	2.199805e+01
1.862822048138038e-01	2.199805e+01
1.862822117706302e-01	2.199805e+01
1.862822187274566e-01	2.199805e+01
1.862822256842830e-01	2.199805e+01
1.862822326411094e-01	2.199805e+01
1.862822374588331e-01	2.199805e+01
1.862822422765569e-01	2.199805e+01
1.862822470942807e-01	2.199805e+01
1.862822519120045e-01	2.199805e+01
1.862822567297283e-01	2.199805e+01
1.862822615474521e-01	2.199805e+01
1.862822663651758e-01	2.199805e+01
1.862822716234534e-01	2.199805e+01
1.862822768817310e-01	2.199805e+01
1.862822821400086e-01	2.199805e+01
1.862822873982863e-01	2.199805e+01
1.862822926565638e-01	2.199805e+01
1.862822979148415e-01	2.199805e+01
1.862823031731191e-01	2.199805e+01
1.862823102479970e-01	2.199805e+01
1.862823173228750e-01	2.199805e+01
1.862823243977530e-01	2.199805e+01
1.862823314726310e-01	2.199805e+01
1.862823385475090e-01	2.199805e+01
1.862823456223870e-01	2.199805e+01
1.862823526972650e-01	2.199805e+01
1.862823600186164e-01	2.199805e+01
1.862823673399679e-01	2.199805e+01
1.862823746613193e-01	2.199805e+01
1.862823819826707e-01	2.199805e+01
1.862823893040221e-01	2.199805e+01
1.862823966253735e-01	2.199805e+01
1.862824039467250e-01	2.199805e+01
1.862824111250659e-01	2.199805e+01
1.862824183034069e-01	2.199805e+01
1.862824254817479e-01	2.199805e+01
1.862824326600889e-01	2.199805e+01
1.862824398384298e-01	2.199805e+01
1.862824470167708e-01	2.199805e+01
1.862824541951118e-01	2.199805e+01
1.862824613991678e-01	2.199805e+01
1.862824686032238e-01	2.199805e+01
1.862824758072799e-01	2.199805e+01
1.862824830113359e-01	2.199805e+01
1.862824902153919e-01	2.199805e+01
1.862824974194479e-01	2.199805e+01
1.862825046235039e-01	2.199805e+01
1.862825118130299e-01	2.199805e+01
1.862825190025559e-01	2.199805e+01
1.862825261920818e-01	2.199805e+01
1.862825333816078e-01	2.199805e+01
1.862825405711338e-01	2.199805e+01
1.862825477606597e-01	2.199805e+01
1.862825549501857e-01	2.199805e+01
1.862825646941622e-01	2.199805e+01
1.862825744381386e-01	2.199805e+01
1.862825841821151e-01	2.199805e+01
1.862825939260916e-01	2.199805e+01
1.862826036700681e-01	2.199805e+01
1.862826134140445e-01	2.199805e+01
1.862826231580210e-01	2.199805e+01
1.862826303013374e-01	2.199805e+01
1.862826374446538e-01	2.199805e+01
1.862826445879702e-01	2.199805e+01
1.862826517312866e-01	2.199805e+01
1.862826588746030e-01	2.199805e+01
1.862826660179193e-01	2.199805e+01
1.862826731612357e-01	2.199805e+01
1.862826799825141e-01	2.199805e+01
1.862826868037926e-01	2.199805e+01
1.862826936250710e-01	2.199805e+01
1.862827004463494e-01	2.199805e+01
1.862827072676278e-01	2.199805e+01
1.862827140889062e-01	2.199805e+01
1.862827209101846e-01	2.199805e+01
1.862827283554890e-01	2.199805e+01
1.862827358007935e-01	2.199805e+01
1.862827432460979e-01	2.199805e+01
1.862827506914023e-01	2.199805e+01
1.862827581367067e-01	2.199805e+01
1.862827655820112e-01	2.199805e+01
1.862827730273156e-01	2.199805e+01
1.862827801719450e-01	2.199805e+01
1.862827873165744e-01	2.199805e+01
1.862827944612037e-01	2.199805e+01
1.862828016058331e-01	2.199805e+01
1.862828087504625e-01	2.199805e+01
1.862828158950919e-01	2.199805e+01
1.862828230397212e-01	2.199805e+01
1.862828327401098e-01	2.199805e+01
1.862828424404984e-01	2.199805e+01
1.862828521408869e-01	2.199805e+01
1.862828618412755e-01	2.199805e+01
1.862828715416641e-01	2.199805e+01
1.862828812420526e-01	2.199805e+01
1.862828909424412e-01	2.199805e+01
1.862828979792408e-01	2.199805e+01
1.862829050160405e-01	2.199805e+01
1.862829120528401e-01	2.199805e+01
1.862829190896398e-01	2.199805e+01
1.862829261264394e-01	2.199805e+01
1.862829331632390e-01	2.199805e+01
1.862829402000387e-01	2.199805e+01
1.862829555189751e-01	2.199805e+01
1.862829629384778e-01	2.199805e+01
1.862829703579804e-01	2.199805e+01
1.862829777774831e-01	2.199805e+01
1.862829851969857e-01	2.199805e+01
1.862829926164884e-01	2.199805e+01
1.862830000359911e-01	2.199805e+01
1.862830074554937e-01	2.199805e+01
1.862830145703368e-01	2.199805e+01
1.862830216851798e-01	2.199805e+01
1.862830288000228e-01	2.199805e+01
1.862830359148659e-01	2.199805e+01
1.862830430297089e-01	2.199805e+01
1.862830501445520e-01	2.199805e+01
1.862830572593950e-01	2.199805e+01
1.862830669438385e-01	2.199805e+01
1.862830766282820e-01	2.199805e+01
1.862830863127256e-01	2.199805e+01
1.862830959971691e-01	2.199805e+01
1.862831056816126e-01	2.199805e+01
1.862831153660561e-01	2.199805e+01
1.862831250504996e-01	2.199805e+01
1.862831368225269e-01	2.199805e+01
1.862831485945542e-01	2.199805e+01
1.862831603665814e-01	2.199805e+01
1.862831721386087e-01	2.199805e+01
1.862831839106360e-01	2.199805e+01
1.862831956826632e-01	2.199805e+01
1.862832074546905e-01	2.199805e+01
1.862832147475688e-01	2.199805e+01
1.862832220404471e-01	2.199805e+01
1.862832293333254e-01	2.199805e+01
1.862832366262037e-01	2.199805e+01
1.862832439190820e-01	2.199805e+01
1.862832512119603e-01	2.199805e+01
1.862832585048387e-01	2.199805e+01
1.862832702924485e-01	2.199805e+01
1.862832820800584e-01	2.199805e+01
1.862832938676683e-01	2.199805e+01
1.862833056552781e-01	2.199805e+01
1.862833174428880e-01	2.199805e+01
1.862833292304979e-01	2.199805e+01
1.862833410181078e-01	2.199805e+01
1.862833482987550e-01	2.199805e+01
1.862833555794022e-01	2.199805e+01
1.862833628600494e-01	2.199805e+01
1.862833701406966e-01	2.199805e+01
1.862833774213438e-01	2.199805e+01
1.862833847019910e-01	2.199805e+01
1.862833919826382e-01	2.199805e+01
1.862834037785124e-01	2.199805e+01
1.862834155743865e-01	2.199805e+01
1.862834273702607e-01	2.199805e+01
1.862834391661348e-01	2.199805e+01
1.862834509620089e-01	2.199805e+01
1.862834627578831e-01	2.199805e+01
1.862834745537572e-01	2.199805e+01
1.862834818224512e-01	2.199805e+01
1.862834890911453e-01	2.199805e+01
1.862834963598393e-01	2.199805e+01
1.862835036285333e-01	2.199805e+01
1.862835108972273e-01	2.199805e+01
1.862835181659213e-01	2.199805e+01
1.862835254346153e-01	2.199805e+01
1.862835372389616e-01	2.199805e+01
1.862835490433079e-01	2.199805e+01
1.862835608476541e-01	2.199805e+01
1.862835726520004e-01	2.199805e+01
1.862835844563466e-01	2.199805e+01
1.862835962606929e-01	2.199805e+01
1.862836080650391e-01	2.199805e+01
